file,key,q,nterms,nmasks,D,bandwidth,censored
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0405.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0405.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0405.cnf-20-res,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0406.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0406.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0406.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0407.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0407.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0407.cnf-20-cc,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0408.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0408.cnf-18-res,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0408.cnf-20-cc,20,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0409.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0409.cnf-18-cc,18,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0409.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-041.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-041.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-041.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0410.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0410.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0410.cnf-20-cc,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0411.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0411.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0411.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0412.cnf-16-res,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0412.cnf-18-cc,18,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0412.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0413.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0413.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0413.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0414.cnf-16-res,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0414.cnf-18-res,18,51,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0414.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0415.cnf-16-cc,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0415.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0415.cnf-20-res,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0416.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0416.cnf-18-cc,18,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0416.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0417.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0417.cnf-18-res,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0417.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0418.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0418.cnf-18-res,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0418.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0419.cnf-16-res,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0419.cnf-18-res,18,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0419.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-042.cnf-16-res,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-042.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-042.cnf-20-res,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0420.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0420.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0420.cnf-20-res,20,60,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0421.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0421.cnf-18-cc,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0421.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0422.cnf-16-cc,16,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0422.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0422.cnf-20-res,20,62,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0423.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0423.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0423.cnf-20-cc,20,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0424.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0424.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0424.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0425.cnf-16-res,16,34,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0425.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0425.cnf-20-cc,20,61,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0426.cnf-16-cc,16,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0426.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0426.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0427.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0427.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0427.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0428.cnf-16-cc,16,30,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0428.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0428.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0429.cnf-16-cc,16,30,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0429.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0429.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-043.cnf-16-res,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-043.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-043.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0430.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0430.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0430.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0431.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0431.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0431.cnf-20-res,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0432.cnf-16-cc,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0432.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0432.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0433.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0433.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0433.cnf-20-cc,20,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0434.cnf-16-res,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0434.cnf-18-cc,18,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0434.cnf-20-res,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0435.cnf-16-res,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0435.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0435.cnf-20-cc,20,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0436.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0436.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0436.cnf-20-res,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0437.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0437.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0437.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0438.cnf-16-res,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0438.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0438.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0439.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0439.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0439.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-044.cnf-16-res,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-044.cnf-18-cc,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-044.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0440.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0440.cnf-18-cc,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0440.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0441.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0441.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0441.cnf-20-cc,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0442.cnf-16-cc,16,34,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0442.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0442.cnf-20-res,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0443.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0443.cnf-18-res,18,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0443.cnf-20-cc,20,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0444.cnf-16-cc,16,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0444.cnf-18-cc,18,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0444.cnf-20-cc,20,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0445.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0445.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0445.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0446.cnf-16-cc,16,34,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0446.cnf-18-cc,18,51,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0446.cnf-20-cc,20,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0447.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0447.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0447.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0448.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0448.cnf-18-res,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0448.cnf-20-cc,20,62,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0449.cnf-16-cc,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0449.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0449.cnf-20-res,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-045.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-045.cnf-18-res,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-045.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0450.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0450.cnf-18-res,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0450.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0451.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0451.cnf-18-res,18,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0451.cnf-20-cc,20,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0452.cnf-16-res,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0452.cnf-18-res,18,62,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0452.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0453.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0453.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0453.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0454.cnf-16-cc,16,34,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0454.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0454.cnf-20-cc,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0455.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0455.cnf-18-cc,18,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0455.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0456.cnf-16-res,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0456.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0456.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0457.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0457.cnf-18-cc,18,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0457.cnf-20-res,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0458.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0458.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0458.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0459.cnf-16-cc,16,45,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0459.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0459.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-046.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-046.cnf-18-res,18,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-046.cnf-20-res,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0460.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0460.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0460.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0461.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0461.cnf-18-cc,18,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0461.cnf-20-cc,20,67,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0462.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0462.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0462.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0463.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0463.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0463.cnf-20-cc,20,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0464.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0464.cnf-18-res,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0464.cnf-20-res,20,72,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0465.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0465.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0465.cnf-20-cc,20,63,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0466.cnf-16-cc,16,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0466.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0466.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0467.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0467.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0467.cnf-20-cc,20,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0468.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0468.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0468.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0469.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0469.cnf-18-res,18,51,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0469.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-047.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-047.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-047.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0470.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0470.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0470.cnf-20-cc,20,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0471.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0471.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0471.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0472.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0472.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0472.cnf-20-cc,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0473.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0473.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0473.cnf-20-res,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0474.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0474.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0474.cnf-20-res,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0475.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0475.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0475.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0476.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0476.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0476.cnf-20-res,20,65,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0477.cnf-16-res,16,48,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0477.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0477.cnf-20-res,20,44,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0478.cnf-16-res,16,42,1,1,0,
binaryoptimization/max3sat/satlib/uf100-ham.hdf5,5-uf100-0478.cnf-18-cc,18,43,1,1,0,
